movieId,title,genres,avg_rating,popularity,release_year,clean_title,director,cast,overview,tag
2205,Mr. & Mrs. Smith (1941),"Comedy,Romance",2.875,4.0,1941.0,Mr. & Mrs. Smith,Unknown,Unknown,,
2206,Suspicion (1941),"Film-Noir,Mystery,Thriller",4.0,5.0,1941.0,Suspicion,Unknown,Unknown,,paranoia
2207,Jamaica Inn (1939),Drama,3.0,1.0,1939.0,Jamaica Inn,Unknown,Unknown,,
2208,"Lady Vanishes, The (1938)","Drama,Mystery,Thriller",3.9166666666666665,6.0,1938.0,"Lady Vanishes, The",Unknown,Unknown,,train
2210,Sabotage (1936),Thriller,3.25,2.0,1936.0,Sabotage,Unknown,Unknown,,
2211,Secret Agent (1936),Thriller,3.0,1.0,1936.0,Secret Agent,Unknown,Unknown,,
2212,"Man Who Knew Too Much, The (1934)","Drama,Thriller",3.6666666666666665,3.0,1934.0,"Man Who Knew Too Much, The",Unknown,Unknown,,
2226,"Ring, The (1927)",Drama,1.0,1.0,1927.0,"Ring, The",Unknown,Unknown,,
2227,"Lodger: A Story of the London Fog, The (1927)","Crime,Drama,Thriller",3.5,3.0,1927.0,"Lodger: A Story of the London Fog, The",Unknown,Unknown,,
2231,Rounders (1998),Drama,3.861111111111111,36.0,1998.0,Rounders,Unknown,Unknown,,
2232,Cube (1997),"Horror,Mystery,Sci-Fi,Thriller",3.425925925925926,27.0,1997.0,Cube,Unknown,Unknown,,
2236,Simon Birch (1998),Drama,3.0,9.0,1998.0,Simon Birch,Unknown,Unknown,,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),"Comedy,Drama",4.666666666666667,6.0,1975.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Unknown,Unknown,,
2240,My Bodyguard (1980),Drama,3.857142857142857,7.0,1980.0,My Bodyguard,Unknown,Unknown,,
2241,Class (1983),Comedy,3.5,4.0,1983.0,Class,Unknown,Unknown,,
2243,Broadcast News (1987),"Comedy,Drama,Romance",3.4285714285714284,28.0,1987.0,Broadcast News,Unknown,Unknown,,journalism
2244,"Allnighter, The (1987)","Comedy,Romance",1.5,2.0,1987.0,"Allnighter, The",Unknown,Unknown,,
2245,Working Girl (1988),"Comedy,Drama,Romance",3.2045454545454546,22.0,1988.0,Working Girl,Unknown,Unknown,,
2247,Married to the Mob (1988),Comedy,3.0,12.0,1988.0,Married to the Mob,Unknown,Unknown,,Mafia
2248,Say Anything... (1989),"Comedy,Drama,Romance",3.923076923076923,39.0,1989.0,Say Anything...,Unknown,Unknown,,In Your Eyes Lloyd Dobbler
2249,My Blue Heaven (1990),Comedy,3.1818181818181817,11.0,1990.0,My Blue Heaven,Unknown,Unknown,,Mafia
2252,Hero (1992),"Comedy,Drama",2.5,5.0,1992.0,Hero,Unknown,Unknown,,
2253,Toys (1992),"Comedy,Fantasy",2.375,20.0,1992.0,Toys,Unknown,Unknown,,
2255,Young Doctors in Love (1982),Comedy,1.5,2.0,1982.0,Young Doctors in Love,Unknown,Unknown,,
2256,Parasite (1982),"Horror,Sci-Fi",2.5,2.0,1982.0,Parasite,Unknown,Unknown,,
2257,No Small Affair (1984),"Comedy,Romance",4.0,1.0,1984.0,No Small Affair,Unknown,Unknown,,
2259,Blame It on Rio (1984),"Comedy,Romance",3.1875,8.0,1984.0,Blame It on Rio,Unknown,Unknown,,
2260,Wisdom (1986),"Crime,Drama",2.5,2.0,1986.0,Wisdom,Unknown,Unknown,,
2261,One Crazy Summer (1986),Comedy,3.0,6.0,1986.0,One Crazy Summer,Unknown,Unknown,,
2262,About Last Night... (1986),"Comedy,Drama,Romance",3.0,9.0,1986.0,About Last Night...,Unknown,Unknown,,
2263,"Seventh Sign, The (1988)","Drama,Fantasy,Thriller",2.8,5.0,1988.0,"Seventh Sign, The",Unknown,Unknown,,
2264,We're No Angels (1989),"Comedy,Crime",2.75,4.0,1989.0,We're No Angels,Unknown,Unknown,,
2265,Nothing But Trouble (1991),"Adventure,Comedy",2.375,4.0,1991.0,Nothing But Trouble,Unknown,Unknown,,
2266,"Butcher's Wife, The (1991)","Comedy,Romance",3.1,5.0,1991.0,"Butcher's Wife, The",Unknown,Unknown,,
2267,Mortal Thoughts (1991),"Mystery,Thriller",2.5,2.0,1991.0,Mortal Thoughts,Unknown,Unknown,,
2268,"Few Good Men, A (1992)","Crime,Drama,Thriller",3.789473684210526,57.0,1992.0,"Few Good Men, A",Unknown,Unknown,,court military
2269,Indecent Proposal (1993),"Drama,Romance",3.0,8.0,1993.0,Indecent Proposal,Unknown,Unknown,,
2271,Permanent Midnight (1998),Drama,3.0,2.0,1998.0,Permanent Midnight,Unknown,Unknown,,
2272,One True Thing (1998),Drama,2.75,2.0,1998.0,One True Thing,Unknown,Unknown,,
2273,Rush Hour (1998),"Action,Comedy,Crime,Thriller",3.261904761904762,42.0,1998.0,Rush Hour,Unknown,Unknown,,
2275,Six-String Samurai (1998),"Action,Adventure,Sci-Fi",3.6,5.0,1998.0,Six-String Samurai,Unknown,Unknown,,
2278,Ronin (1998),"Action,Crime,Thriller",3.5232558139534884,43.0,1998.0,Ronin,Unknown,Unknown,,
2279,Urban Legend (1998),"Horror,Thriller",2.4,10.0,1998.0,Urban Legend,Unknown,Unknown,,
2280,Clay Pigeons (1998),Crime,3.0,2.0,1998.0,Clay Pigeons,Unknown,Unknown,,
2281,Monument Ave. (1998),"Action,Crime,Drama",2.5,1.0,1998.0,Monument Ave.,Unknown,Unknown,,
2282,Pecker (1998),"Comedy,Drama",3.4166666666666665,6.0,1998.0,Pecker,Unknown,Unknown,,
2283,"Sheltering Sky, The (1990)",Drama,3.5,2.0,1990.0,"Sheltering Sky, The",Unknown,Unknown,,
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2.0,1.0,1980.0,"Fiendish Plot of Dr. Fu Manchu, The",Unknown,Unknown,,
2287,Them! (1954),"Horror,Sci-Fi,Thriller",3.8,5.0,1954.0,Them!,Unknown,Unknown,,
2288,"Thing, The (1982)","Action,Horror,Sci-Fi,Thriller",3.933333333333333,45.0,1982.0,"Thing, The",Unknown,Unknown,,
2289,"Player, The (1992)","Comedy,Crime,Drama",3.9473684210526314,38.0,1992.0,"Player, The",Unknown,Unknown,,
2290,Stardust Memories (1980),"Comedy,Drama",3.6,5.0,1980.0,Stardust Memories,Unknown,Unknown,,
2291,Edward Scissorhands (1990),"Drama,Fantasy,Romance",3.7,80.0,1990.0,Edward Scissorhands,Unknown,Unknown,,freaks
2292,Overnight Delivery (1998),"Comedy,Romance",2.5,1.0,1998.0,Overnight Delivery,Unknown,Unknown,,
2294,Antz (1998),"Adventure,Animation,Children,Comedy,Fantasy",3.2444444444444445,45.0,1998.0,Antz,Unknown,Unknown,,
2295,"Impostors, The (1998)",Comedy,4.5,2.0,1998.0,"Impostors, The",Unknown,Unknown,,Screwball
2296,"Night at the Roxbury, A (1998)",Comedy,2.1,10.0,1998.0,"Night at the Roxbury, A",Unknown,Unknown,,SNL
2297,What Dreams May Come (1998),"Adventure,Drama,Fantasy,Romance",3.642857142857143,14.0,1998.0,What Dreams May Come,Unknown,Unknown,,
2298,Strangeland (1998),Thriller,4.0,1.0,1998.0,Strangeland,Unknown,Unknown,,
2300,"Producers, The (1968)",Comedy,3.9696969696969697,33.0,1968.0,"Producers, The",Unknown,Unknown,,Broadway
2301,History of the World: Part I (1981),"Comedy,Musical",3.625,16.0,1981.0,History of the World: Part I,Unknown,Unknown,,
2302,My Cousin Vinny (1992),Comedy,3.26271186440678,59.0,1992.0,My Cousin Vinny,Unknown,Unknown,,court
2303,Nashville (1975),"Drama,Musical",3.6,5.0,1975.0,Nashville,Unknown,Unknown,,
2304,Love Is the Devil (1998),Drama,4.0,1.0,1998.0,Love Is the Devil,Unknown,Unknown,,
2306,Holy Man (1998),Comedy,2.5833333333333335,6.0,1998.0,Holy Man,Unknown,Unknown,,
2307,One Tough Cop (1998),"Action,Crime",3.0,1.0,1998.0,One Tough Cop,Unknown,Unknown,,
2310,"Mighty, The (1998)",Drama,3.6666666666666665,3.0,1998.0,"Mighty, The",Unknown,Unknown,,adolescence
2311,2010: The Year We Make Contact (1984),Sci-Fi,3.588235294117647,17.0,1984.0,2010: The Year We Make Contact,Unknown,Unknown,,
2312,Children of a Lesser God (1986),Drama,3.8333333333333335,12.0,1986.0,Children of a Lesser God,Unknown,Unknown,,death penalty
2313,"Elephant Man, The (1980)",Drama,4.029411764705882,17.0,1980.0,"Elephant Man, The",Unknown,Unknown,,freaks
2314,Beloved (1998),Drama,4.5,2.0,1998.0,Beloved,Unknown,Unknown,,
2315,Bride of Chucky (Child's Play 4) (1998),"Comedy,Horror,Thriller",2.1666666666666665,6.0,1998.0,Bride of Chucky (Child's Play 4),Unknown,Unknown,,
2316,Practical Magic (1998),"Drama,Fantasy,Mystery,Romance",3.2142857142857144,7.0,1998.0,Practical Magic,Unknown,Unknown,,
2318,Happiness (1998),"Comedy,Drama",4.125,16.0,1998.0,Happiness,Unknown,Unknown,,
2320,Apt Pupil (1998),"Drama,Thriller",3.0,9.0,1998.0,Apt Pupil,Unknown,Unknown,,
2321,Pleasantville (1998),"Comedy,Drama,Fantasy",3.4836065573770494,61.0,1998.0,Pleasantville,Unknown,Unknown,,
2322,Soldier (1998),"Action,Sci-Fi,War",3.0625,8.0,1998.0,Soldier,Unknown,Unknown,,
2323,"Cruise, The (1998)",Documentary,4.25,2.0,1998.0,"Cruise, The",Unknown,Unknown,,
2324,Life Is Beautiful (La Vita è bella) (1997),"Comedy,Drama,Romance,War",4.1477272727272725,88.0,1997.0,Life Is Beautiful (La Vita è bella),Unknown,Unknown,,Holocaust bittersweet emotional Heartwarming poignant sentimental tear jerker tearjerking
2325,Orgazmo (1997),Comedy,3.1153846153846154,13.0,1997.0,Orgazmo,Unknown,Unknown,,
2327,Tales from the Darkside: The Movie (1990),"Fantasy,Horror,Thriller",3.6666666666666665,3.0,1990.0,Tales from the Darkside: The Movie,Unknown,Unknown,,
2328,Vampires (1998),"Horror,Western",2.4285714285714284,7.0,1998.0,Vampires,Unknown,Unknown,,
2329,American History X (1998),"Crime,Drama",4.217054263565892,129.0,1998.0,American History X,Unknown,Unknown,,thought-provoking racism edward norton emotional politics
2330,Hands on a Hard Body (1996),"Comedy,Documentary",4.5,2.0,1996.0,Hands on a Hard Body,Unknown,Unknown,,
2331,Living Out Loud (1998),"Comedy,Drama,Romance",3.0,3.0,1998.0,Living Out Loud,Unknown,Unknown,,
2332,Belly (1998),"Crime,Drama",1.25,2.0,1998.0,Belly,Unknown,Unknown,,
2333,Gods and Monsters (1998),Drama,4.125,4.0,1998.0,Gods and Monsters,Unknown,Unknown,,
2334,"Siege, The (1998)","Action,Thriller",2.8076923076923075,13.0,1998.0,"Siege, The",Unknown,Unknown,,terrorism
2335,"Waterboy, The (1998)",Comedy,3.1785714285714284,28.0,1998.0,"Waterboy, The",Unknown,Unknown,,football
2336,Elizabeth (1998),Drama,3.6739130434782608,23.0,1998.0,Elizabeth,Unknown,Unknown,,England
2337,Velvet Goldmine (1998),Drama,3.375,4.0,1998.0,Velvet Goldmine,Unknown,Unknown,,
2338,I Still Know What You Did Last Summer (1998),"Horror,Mystery,Thriller",2.0555555555555554,18.0,1998.0,I Still Know What You Did Last Summer,Unknown,Unknown,,
2339,I'll Be Home For Christmas (1998),"Comedy,Romance",1.5,1.0,1998.0,I'll Be Home For Christmas,Unknown,Unknown,,
2340,Meet Joe Black (1998),Romance,3.05,20.0,1998.0,Meet Joe Black,Unknown,Unknown,,
2342,Hard Core Logo (1996),"Comedy,Drama",4.0,2.0,1996.0,Hard Core Logo,Unknown,Unknown,,
2344,Runaway Train (1985),"Action,Adventure,Drama,Thriller",3.25,8.0,1985.0,Runaway Train,Unknown,Unknown,,
2346,"Stepford Wives, The (1975)","Mystery,Sci-Fi,Thriller",3.1818181818181817,11.0,1975.0,"Stepford Wives, The",Unknown,Unknown,,
2347,"Pope of Greenwich Village, The (1984)",Drama,2.3333333333333335,3.0,1984.0,"Pope of Greenwich Village, The",Unknown,Unknown,,
2348,Sid and Nancy (1986),Drama,3.4375,8.0,1986.0,Sid and Nancy,Unknown,Unknown,,
2349,Mona Lisa (1986),"Comedy,Thriller",3.5,7.0,1986.0,Mona Lisa,Unknown,Unknown,,
2350,Heart Condition (1990),Comedy,3.5,2.0,1990.0,Heart Condition,Unknown,Unknown,,
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,4.285714285714286,7.0,1957.0,"Nights of Cabiria (Notti di Cabiria, Le)",Unknown,Unknown,,In Netflix queue
2352,"Big Chill, The (1983)","Comedy,Drama",3.84,25.0,1983.0,"Big Chill, The",Unknown,Unknown,,
2353,Enemy of the State (1998),"Action,Thriller",3.4925373134328357,67.0,1998.0,Enemy of the State,Unknown,Unknown,,
2354,"Rugrats Movie, The (1998)","Animation,Children,Comedy",2.5,7.0,1998.0,"Rugrats Movie, The",Unknown,Unknown,,
2355,"Bug's Life, A (1998)","Adventure,Animation,Children,Comedy",3.516304347826087,92.0,1998.0,"Bug's Life, A",Unknown,Unknown,,Pixar
2356,Celebrity (1998),Comedy,2.6,5.0,1998.0,Celebrity,Unknown,Unknown,,
2357,Central Station (Central do Brasil) (1998),Drama,4.416666666666667,6.0,1998.0,Central Station (Central do Brasil),Unknown,Unknown,,South America
2358,Savior (1998),"Drama,War",4.0,1.0,1998.0,Savior,Unknown,Unknown,,
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,3.673076923076923,26.0,1998.0,Waking Ned Devine (a.k.a. Waking Ned),Unknown,Unknown,,
2360,"Celebration, The (Festen) (1998)",Drama,4.458333333333333,12.0,1998.0,"Celebration, The (Festen)",Unknown,Unknown,,In Netflix queue
2361,Pink Flamingos (1972),Comedy,2.75,10.0,1972.0,Pink Flamingos,Unknown,Unknown,,
2362,Glen or Glenda (1953),Drama,4.0,1.0,1953.0,Glen or Glenda,Unknown,Unknown,,
2363,Godzilla (Gojira) (1954),"Drama,Horror,Sci-Fi",2.1666666666666665,3.0,1954.0,Godzilla (Gojira),Unknown,Unknown,,
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)","Action,Horror,Sci-Fi,Thriller",1.5,2.0,1984.0,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",Unknown,Unknown,,
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),"Action,Sci-Fi",2.5,2.0,1962.0,King Kong vs. Godzilla (Kingukongu tai Gojira),Unknown,Unknown,,
2366,King Kong (1933),"Action,Adventure,Fantasy,Horror",3.64,25.0,1933.0,King Kong,Unknown,Unknown,,
2367,King Kong (1976),"Adventure,Fantasy,Romance,Sci-Fi,Thriller",2.7142857142857144,14.0,1976.0,King Kong,Unknown,Unknown,,
2368,King Kong Lives (1986),"Adventure,Sci-Fi",2.0,1.0,1986.0,King Kong Lives,Unknown,Unknown,,
2369,Desperately Seeking Susan (1985),"Comedy,Drama,Romance",2.6666666666666665,24.0,1985.0,Desperately Seeking Susan,Unknown,Unknown,,
2370,"Emerald Forest, The (1985)","Action,Adventure,Drama",3.0,1.0,1985.0,"Emerald Forest, The",Unknown,Unknown,,
2371,Fletch (1985),"Comedy,Crime,Mystery",3.0833333333333335,24.0,1985.0,Fletch,Unknown,Unknown,,
2372,Fletch Lives (1989),Comedy,2.2222222222222223,9.0,1989.0,Fletch Lives,Unknown,Unknown,,
2373,Red Sonja (1985),"Action,Adventure,Fantasy",2.2777777777777777,9.0,1985.0,Red Sonja,Unknown,Unknown,,
2374,Gung Ho (1986),"Comedy,Drama",3.1666666666666665,9.0,1986.0,Gung Ho,Unknown,Unknown,,
2375,"Money Pit, The (1986)",Comedy,2.9285714285714284,21.0,1986.0,"Money Pit, The",Unknown,Unknown,,
2376,"View to a Kill, A (1985)","Action,Adventure,Thriller",3.2142857142857144,21.0,1985.0,"View to a Kill, A",Unknown,Unknown,,
2377,Lifeforce (1985),"Horror,Sci-Fi",2.5,5.0,1985.0,Lifeforce,Unknown,Unknown,,
2378,Police Academy (1984),"Comedy,Crime",3.022727272727273,22.0,1984.0,Police Academy,Unknown,Unknown,,
2379,Police Academy 2: Their First Assignment (1985),"Comedy,Crime",2.4583333333333335,12.0,1985.0,Police Academy 2: Their First Assignment,Unknown,Unknown,,
2380,Police Academy 3: Back in Training (1986),"Comedy,Crime",2.3,10.0,1986.0,Police Academy 3: Back in Training,Unknown,Unknown,,
2381,Police Academy 4: Citizens on Patrol (1987),"Comedy,Crime",2.142857142857143,7.0,1987.0,Police Academy 4: Citizens on Patrol,Unknown,Unknown,,
2382,Police Academy 5: Assignment: Miami Beach (1988),"Comedy,Crime",2.5,5.0,1988.0,Police Academy 5: Assignment: Miami Beach,Unknown,Unknown,,
2383,Police Academy 6: City Under Siege (1989),"Comedy,Crime",1.5,4.0,1989.0,Police Academy 6: City Under Siege,Unknown,Unknown,,
2384,Babe: Pig in the City (1998),"Adventure,Children,Drama",2.7758620689655173,29.0,1998.0,Babe: Pig in the City,Unknown,Unknown,,
2385,Home Fries (1998),"Comedy,Romance",2.3333333333333335,3.0,1998.0,Home Fries,Unknown,Unknown,,
2387,Very Bad Things (1998),"Comedy,Crime",3.4375,16.0,1998.0,Very Bad Things,Unknown,Unknown,,dark comedy dark humor
2388,Steam: The Turkish Bath (Hamam) (1997),"Drama,Romance",4.0,1.0,1997.0,Steam: The Turkish Bath (Hamam),Unknown,Unknown,,
2389,Psycho (1998),"Crime,Horror,Thriller",1.8888888888888888,9.0,1998.0,Psycho,Unknown,Unknown,,
2390,Little Voice (1998),Comedy,3.9285714285714284,7.0,1998.0,Little Voice,Unknown,Unknown,,In Netflix queue
2391,"Simple Plan, A (1998)","Crime,Drama,Thriller",3.7954545454545454,22.0,1998.0,"Simple Plan, A",Unknown,Unknown,,heist
2392,Jack Frost (1998),"Children,Comedy,Drama",1.9375,8.0,1998.0,Jack Frost,Unknown,Unknown,,
2393,Star Trek: Insurrection (1998),"Action,Drama,Romance,Sci-Fi",3.1515151515151514,33.0,1998.0,Star Trek: Insurrection,Unknown,Unknown,,cameo:Whoopi Goldberg space opera Star Trek
2394,"Prince of Egypt, The (1998)","Animation,Musical",3.5,25.0,1998.0,"Prince of Egypt, The",Unknown,Unknown,,Bible Moses
2395,Rushmore (1998),"Comedy,Drama",3.544642857142857,56.0,1998.0,Rushmore,Unknown,Unknown,,
2396,Shakespeare in Love (1998),"Comedy,Drama,Romance",3.777173913043478,92.0,1998.0,Shakespeare in Love,Unknown,Unknown,,England
2398,Miracle on 34th Street (1947),"Comedy,Drama",4.0588235294117645,17.0,1947.0,Miracle on 34th Street,Unknown,Unknown,,
2399,Santa Claus: The Movie (1985),"Adventure,Children,Fantasy",2.25,4.0,1985.0,Santa Claus: The Movie,Unknown,Unknown,,
2400,Prancer (1989),"Children,Drama,Fantasy",3.0,2.0,1989.0,Prancer,Unknown,Unknown,,
2401,Pale Rider (1985),Western,3.8125,8.0,1985.0,Pale Rider,Unknown,Unknown,,
2402,Rambo: First Blood Part II (1985),"Action,Adventure,Thriller",2.6578947368421053,19.0,1985.0,Rambo: First Blood Part II,Unknown,Unknown,,
2403,First Blood (Rambo: First Blood) (1982),"Action,Adventure,Drama,Thriller",3.55,30.0,1982.0,First Blood (Rambo: First Blood),Unknown,Unknown,,
2404,Rambo III (1988),"Action,Adventure,Thriller,War",1.9166666666666667,12.0,1988.0,Rambo III,Unknown,Unknown,,
2405,"Jewel of the Nile, The (1985)","Action,Adventure,Comedy,Romance",2.8095238095238093,21.0,1985.0,"Jewel of the Nile, The",Unknown,Unknown,,
2406,Romancing the Stone (1984),"Action,Adventure,Comedy,Romance",3.4537037037037037,54.0,1984.0,Romancing the Stone,Unknown,Unknown,,
2407,Cocoon (1985),"Comedy,Sci-Fi",3.2674418604651163,43.0,1985.0,Cocoon,Unknown,Unknown,,
2408,Cocoon: The Return (1988),"Comedy,Sci-Fi",2.3333333333333335,9.0,1988.0,Cocoon: The Return,Unknown,Unknown,,
2409,Rocky II (1979),"Action,Drama",3.1923076923076925,26.0,1979.0,Rocky II,Unknown,Unknown,,
2410,Rocky III (1982),"Action,Drama",2.7291666666666665,24.0,1982.0,Rocky III,Unknown,Unknown,,boxing
2411,Rocky IV (1985),"Action,Drama",2.706896551724138,29.0,1985.0,Rocky IV,Unknown,Unknown,,boxing
2412,Rocky V (1990),"Action,Drama",1.9411764705882353,17.0,1990.0,Rocky V,Unknown,Unknown,,boxing
2413,Clue (1985),"Comedy,Crime,Mystery,Thriller",3.388888888888889,18.0,1985.0,Clue,Unknown,Unknown,,
2414,Young Sherlock Holmes (1985),"Action,Adventure,Children,Fantasy,Mystery,Thriller",3.3636363636363638,11.0,1985.0,Young Sherlock Holmes,Unknown,Unknown,,
2415,Violets Are Blue... (1986),"Drama,Romance",3.0,1.0,1986.0,Violets Are Blue...,Unknown,Unknown,,
2416,Back to School (1986),Comedy,2.90625,16.0,1986.0,Back to School,Unknown,Unknown,,
2417,Heartburn (1986),"Comedy,Drama",1.0,1.0,1986.0,Heartburn,Unknown,Unknown,,
2418,Nothing in Common (1986),Comedy,2.75,6.0,1986.0,Nothing in Common,Unknown,Unknown,,
2419,Extremities (1986),"Drama,Thriller",3.75,2.0,1986.0,Extremities,Unknown,Unknown,,
2420,"Karate Kid, The (1984)",Drama,3.5657894736842106,38.0,1984.0,"Karate Kid, The",Unknown,Unknown,,martial arts
2421,"Karate Kid, Part II, The (1986)","Action,Adventure,Drama",2.7758620689655173,29.0,1986.0,"Karate Kid, Part II, The",Unknown,Unknown,,martial arts
2422,"Karate Kid, Part III, The (1989)","Action,Adventure,Children,Drama",1.75,14.0,1989.0,"Karate Kid, Part III, The",Unknown,Unknown,,martial arts
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,3.566666666666667,30.0,1989.0,Christmas Vacation (National Lampoon's Christmas Vacation),Unknown,Unknown,,christmas
2424,You've Got Mail (1998),"Comedy,Romance",3.12,50.0,1998.0,You've Got Mail,Unknown,Unknown,,e-mail remake
2425,"General, The (1998)",Crime,4.0,2.0,1998.0,"General, The",Unknown,Unknown,,
2427,"Thin Red Line, The (1998)","Action,Drama,War",3.3,35.0,1998.0,"Thin Red Line, The",Unknown,Unknown,,
2428,"Faculty, The (1998)","Horror,Sci-Fi",2.4782608695652173,23.0,1998.0,"Faculty, The",Unknown,Unknown,,
2429,Mighty Joe Young (1998),"Action,Adventure,Drama,Fantasy,Thriller",2.8,5.0,1998.0,Mighty Joe Young,Unknown,Unknown,,
2430,Mighty Joe Young (1949),"Adventure,Children,Drama",2.8333333333333335,6.0,1949.0,Mighty Joe Young,Unknown,Unknown,,
2431,Patch Adams (1998),"Comedy,Drama",3.3703703703703702,27.0,1998.0,Patch Adams,Unknown,Unknown,,doctors bad
2432,Stepmom (1998),Drama,3.0833333333333335,6.0,1998.0,Stepmom,Unknown,Unknown,,
2433,"Civil Action, A (1998)",Drama,3.0454545454545454,11.0,1998.0,"Civil Action, A",Unknown,Unknown,,
2435,Hurlyburly (1998),Drama,4.0,1.0,1998.0,Hurlyburly,Unknown,Unknown,,
2436,Tea with Mussolini (1999),"Comedy,Drama,War",4.25,6.0,1999.0,Tea with Mussolini,Unknown,Unknown,,
2439,Affliction (1997),Drama,3.1666666666666665,3.0,1997.0,Affliction,Unknown,Unknown,,
2442,Hilary and Jackie (1998),Drama,3.8333333333333335,3.0,1998.0,Hilary and Jackie,Unknown,Unknown,,In Netflix queue
2443,Playing by Heart (1998),"Drama,Romance",3.375,8.0,1998.0,Playing by Heart,Unknown,Unknown,,
2445,At First Sight (1999),Drama,2.6875,8.0,1999.0,At First Sight,Unknown,Unknown,,
2446,In Dreams (1999),"Horror,Thriller",2.0,2.0,1999.0,In Dreams,Unknown,Unknown,,
2447,Varsity Blues (1999),"Comedy,Drama",3.2666666666666666,15.0,1999.0,Varsity Blues,Unknown,Unknown,,
2448,Virus (1999),"Horror,Sci-Fi",2.6666666666666665,3.0,1999.0,Virus,Unknown,Unknown,,
2450,Howard the Duck (1986),"Adventure,Comedy,Sci-Fi",2.15625,16.0,1986.0,Howard the Duck,Unknown,Unknown,,
2451,"Gate, The (1987)",Horror,3.0,1.0,1987.0,"Gate, The",Unknown,Unknown,,
2453,"Boy Who Could Fly, The (1986)","Drama,Fantasy",2.1666666666666665,3.0,1986.0,"Boy Who Could Fly, The",Unknown,Unknown,,
2454,"Fly, The (1958)","Horror,Mystery,Sci-Fi",3.3846153846153846,13.0,1958.0,"Fly, The",Unknown,Unknown,,
2455,"Fly, The (1986)","Drama,Horror,Sci-Fi,Thriller",3.383720930232558,43.0,1986.0,"Fly, The",Unknown,Unknown,,
2456,"Fly II, The (1989)","Horror,Sci-Fi",2.2777777777777777,9.0,1989.0,"Fly II, The",Unknown,Unknown,,
2457,Running Scared (1986),"Action,Comedy",3.5625,8.0,1986.0,Running Scared,Unknown,Unknown,,
2458,Armed and Dangerous (1986),"Comedy,Crime",2.75,8.0,1986.0,Armed and Dangerous,Unknown,Unknown,,
2459,"Texas Chainsaw Massacre, The (1974)",Horror,3.269230769230769,13.0,1974.0,"Texas Chainsaw Massacre, The",Unknown,Unknown,,
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,2.0,3.0,1986.0,"Texas Chainsaw Massacre 2, The",Unknown,Unknown,,
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,3.0,1.0,1994.0,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),Unknown,Unknown,,
2463,Ruthless People (1986),Comedy,3.3214285714285716,14.0,1986.0,Ruthless People,Unknown,Unknown,,kidnapping
2465,Deadly Friend (1986),Horror,1.5,3.0,1986.0,Deadly Friend,Unknown,Unknown,,
2467,"Name of the Rose, The (Name der Rose, Der) (1986)","Crime,Drama,Mystery,Thriller",3.75,18.0,1986.0,"Name of the Rose, The (Name der Rose, Der)",Unknown,Unknown,,religion
2468,Jumpin' Jack Flash (1986),"Action,Comedy,Romance,Thriller",2.5,15.0,1986.0,Jumpin' Jack Flash,Unknown,Unknown,,
2469,Peggy Sue Got Married (1986),"Comedy,Drama",3.2142857142857144,7.0,1986.0,Peggy Sue Got Married,Unknown,Unknown,,
2470,Crocodile Dundee (1986),"Adventure,Comedy",3.175438596491228,57.0,1986.0,Crocodile Dundee,Unknown,Unknown,,Australia
2471,Crocodile Dundee II (1988),"Action,Adventure,Comedy",2.4791666666666665,24.0,1988.0,Crocodile Dundee II,Unknown,Unknown,,Australia
2472,Tough Guys (1986),Comedy,3.0,3.0,1986.0,Tough Guys,Unknown,Unknown,,
2473,Soul Man (1986),Comedy,2.5625,8.0,1986.0,Soul Man,Unknown,Unknown,,
2474,"Color of Money, The (1986)",Drama,3.5,13.0,1986.0,"Color of Money, The",Unknown,Unknown,,
2475,52 Pick-Up (1986),"Action,Mystery,Thriller",3.6666666666666665,3.0,1986.0,52 Pick-Up,Unknown,Unknown,,
2476,Heartbreak Ridge (1986),"Action,War",3.75,12.0,1986.0,Heartbreak Ridge,Unknown,Unknown,,
2477,Firewalker (1986),Adventure,3.3333333333333335,3.0,1986.0,Firewalker,Unknown,Unknown,,
2478,¡Three Amigos! (1986),"Comedy,Western",3.1346153846153846,26.0,1986.0,¡Three Amigos!,Unknown,Unknown,,
2481,My Name Is Joe (1998),"Drama,Romance",4.0,1.0,1998.0,My Name Is Joe,Unknown,Unknown,,
2482,Still Crazy (1998),"Comedy,Romance",3.0,2.0,1998.0,Still Crazy,Unknown,Unknown,,
